ID,label
696,4
697,0
698,0
699,2
700,2
701,0
702,0
703,2
704,5
705,6
706,0
707,8
708,5
709,2
710,2
711,2
712,5
713,1
714,8
715,5
716,2
717,0
718,2
719,4
720,5
721,2
722,8
723,2
724,5
725,5
726,0
727,2
728,2
729,5
730,5
731,5
732,5
733,0
734,0
735,1
736,0
737,0
738,2
739,0
740,5
741,1
742,8
743,5
744,1
745,0
746,5
747,0
748,0
749,0
750,2
751,5
752,0
753,5
754,6
755,4
756,0
757,0
758,0
759,4
760,2
761,7
762,2
763,5
764,5
765,1
766,4
767,1
768,0
769,0
770,1
771,2
772,7
773,0
774,1
775,5
776,2
777,0
778,0
779,0
780,0
781,5
782,0
783,1
784,0
785,2
786,2
787,5
788,0
789,2
790,0
791,8
792,0
793,0
794,5
795,5
796,4
797,0
798,4
799,2
800,2
801,2
802,0
803,5
804,1
805,0
806,5
807,2
808,0
809,0
810,5
811,5
812,0
813,0
814,0
815,8
816,2
817,2
818,2
819,5
820,5
821,0
822,0
823,5
824,8
825,2
826,1
827,2
828,2
829,4
830,0
831,0
832,5
833,0
834,2
835,2
836,0
837,0
838,5
839,2
840,0
841,2
842,2
843,6
844,0
845,2
846,0
847,0
848,1
849,0
850,5
851,7
852,1
853,5
854,4
855,5
856,0
857,2
858,2
859,0
860,5
861,0
862,5
863,5
864,5
865,4
866,2
867,0
868,5
869,8
870,2
871,0
872,1
873,0
874,2
875,0
876,0
877,0
878,0
879,0
880,2
881,8
882,7
883,8
884,4
885,0
886,6
887,2
888,0
889,8
890,2
891,5
892,5
893,2
894,6
895,5
896,6
897,0
898,6
899,2
900,2
901,6
902,5
903,2
904,2
905,8
906,6
907,1
908,5
909,0
910,2
911,0
912,0
913,5
914,5
915,2
916,0
917,1
918,0
919,2
920,6
921,0
922,2
923,0
924,4
925,8
926,2
927,0
928,5
929,2
930,0
931,0
932,5
933,2
934,2
935,0
936,2
937,2
938,8
939,2
940,2
941,0
942,0
943,2
944,1
945,0
946,6
947,1
948,5
949,5
950,0
951,8
952,8
953,0
954,8
955,2
956,0
957,0
958,2
959,8
960,8
961,2
962,1
963,2
964,5
965,5
966,2
967,5
968,5
969,2
970,2
971,2
972,1
973,2
974,5
975,2
976,2
977,5
978,0
979,8
980,5
981,5
982,2
983,2
984,2
985,0
986,2
987,2
988,5
989,5
990,2
991,2
992,5
993,0
994,0
995,1
996,0
997,4
998,2
999,2
1000,2
1001,1
1002,8
1003,5
1004,2
1005,0
1006,5
1007,0
1008,2
1009,7
1010,2
1011,2
1012,0
1013,0
1014,6
1015,6
1016,2
1017,5
1018,1
1019,7
1020,5
1021,2
1022,0
1023,1
1024,0
1025,0
1026,5
1027,6
1028,0
1029,8
1030,4
1031,8
1032,1
1033,0
1034,2
1035,2
1036,5
1037,0
1038,6
1039,0
1040,2
1041,2
1042,5
1043,1
1044,5
1045,0
1046,7
1047,0
1048,8
1049,2
1050,2
1051,5
1052,2
1053,2
1054,8
1055,2
1056,1
1057,5
1058,0
1059,0
1060,8
1061,2
1062,0
1063,2
1064,5
1065,4
1066,2
1067,0
1068,0
1069,8
1070,2
1071,0
1072,4
1073,2
1074,0
1075,8
1076,1
1077,0
1078,5
1079,4
1080,5
1081,8
1082,1
1083,0
1084,8
1085,5
1086,2
1087,2
1088,0
1089,6
1090,8
1091,2
1092,2
1093,0
1094,0
1095,2
1096,2
1097,2
1098,0
1099,2
1100,5
1101,0
1102,8
1103,2
1104,0
1105,2
1106,0
1107,1
1108,4
1109,0
1110,1
1111,2
1112,2
1113,8
1114,5
1115,2
1116,2
1117,4
1118,1
1119,2
1120,0
1121,8
1122,5
1123,2
1124,0
1125,0
1126,5
1127,0
1128,2
1129,2
1130,0
1131,2
1132,2
1133,2
1134,0
1135,8
1136,7
1137,4
1138,1
1139,5
1140,6
1141,8
1142,2
1143,2
1144,1
1145,5
1146,2
1147,0
1148,4
1149,8
1150,1
1151,1
1152,2
1153,8
1154,5
1155,0
1156,8
1157,2
1158,6
1159,6
1160,5
1161,5
1162,6
1163,4
1164,8
1165,1
1166,1
1167,6
1168,5
1169,0
1170,2
1171,0
1172,2
1173,8
1174,5
1175,2
1176,5
1177,0
1178,5
1179,0
1180,8
1181,2
1182,1
1183,0
1184,5
1185,7
1186,1
1187,2
1188,2
1189,1
1190,0
1191,5
1192,2
1193,2
1194,2
1195,1
1196,2
1197,2
1198,2
1199,0
1200,2
1201,4
1202,2
1203,2
1204,6
1205,8
1206,1
1207,2
1208,4
1209,0
1210,0
1211,2
1212,2
1213,7
1214,4
1215,1
1216,5
1217,6
1218,0
1219,6
1220,0
1221,0
1222,1
1223,0
1224,4
1225,2
1226,8
1227,0
1228,0
1229,2
1230,0
1231,2
1232,0
1233,8
1234,2
1235,0
1236,1
1237,2
1238,2
1239,0
1240,2
1241,0
1242,4
1243,8
1244,0
1245,2
1246,8
1247,5
1248,0
1249,8
1250,2
1251,1
1252,4
1253,6
1254,5
1255,2
1256,2
1257,0
1258,0
1259,5
1260,4
1261,0
1262,5
1263,4
1264,5
1265,5
1266,2
1267,5
1268,0
1269,0
1270,0
1271,2
1272,2
1273,5
1274,2
1275,7
1276,2
1277,2
1278,1
1279,5
1280,5
1281,8
1282,0
1283,0
1284,5
1285,2
1286,8
1287,0
1288,5
1289,1
1290,8
1291,0
1292,5
1293,0
1294,2
1295,0
1296,1
1297,2
1298,2
1299,1
1300,5
1301,0
1302,2
1303,2
1304,8
1305,0
1306,0
1307,0
1308,2
1309,5
1310,2
1311,0
1312,5
1313,2
1314,2
1315,0
1316,1
1317,2
1318,4
1319,2
1320,0
1321,2
1322,2
1323,5
1324,5
1325,0
1326,8
1327,6
1328,5
1329,8
1330,2
1331,4
1332,1
1333,8
1334,5
1335,2
1336,2
1337,5
1338,5
1339,2
1340,0
1341,1
1342,0
1343,1
1344,2
1345,1
1346,2
1347,2
1348,5
1349,0
1350,2
1351,8
1352,2
1353,2
1354,8
1355,6
1356,2
1357,1
1358,5
1359,1
1360,5
1361,2
1362,8
1363,0
1364,2
1365,0
1366,0
1367,5
1368,2
1369,5
1370,2
1371,4
1372,7
1373,2
1374,0
1375,0
1376,5
1377,5
1378,2
1379,5
1380,8
1381,2
1382,8
1383,2
1384,0
1385,8
1386,1
1387,8
1388,2
1389,0
1390,8
1391,0
1392,2
1393,4
1394,1
1395,2
1396,6
1397,0
1398,0
1399,2
1400,5
1401,0
1402,1
1403,2
1404,2
1405,0
1406,8
1407,2
1408,2
1409,2
1410,0
1411,8
1412,2
1413,5
1414,0
1415,8
1416,0
1417,0
1418,0
1419,0
1420,2
1421,0
1422,4
1423,6
1424,5
1425,8
1426,5
1427,0
1428,2
1429,5
1430,6
1431,6
1432,2
1433,2
1434,5
1435,1
1436,0
1437,5
1438,0
1439,1
1440,0
1441,0
1442,2
1443,2
1444,0
1445,2
1446,0
1447,0
1448,0
1449,8
1450,5
1451,2
1452,6
1453,1
1454,8
1455,0
1456,7
1457,4
1458,2
1459,2
1460,0
1461,0
1462,2
1463,2
1464,6
1465,0
1466,0
1467,1
1468,8
1469,2
1470,0
1471,5
1472,0
1473,0
1474,2
1475,8
1476,2
1477,8
1478,5
1479,0
1480,6
1481,4
1482,5
1483,0
1484,2
1485,5
1486,5
1487,2
1488,3
1489,0
1490,2
1491,5
1492,1
1493,5
1494,0
1495,5
1496,4
1497,2
1498,1
1499,4
1500,8
1501,1
1502,0
1503,2
1504,2
1505,2
1506,2
1507,0
1508,4
1509,1
1510,0
1511,2
1512,2
1513,2
1514,2
1515,0
1516,2
1517,5
1518,0
1519,0
1520,2
1521,0
1522,8
1523,5
1524,0
1525,8
1526,2
1527,2
1528,2
1529,2
1530,0
1531,4
1532,2
1533,2
1534,2
1535,7
1536,1
1537,4
1538,1
1539,2
1540,2
1541,8
1542,5
1543,6
1544,0
1545,0
1546,5
1547,0
1548,2
1549,5
1550,5
1551,0
1552,5
1553,2
1554,2
1555,8
1556,0
1557,0
1558,0
1559,0
1560,2
1561,4
1562,5
1563,2
1564,1
1565,5
1566,2
1567,5
1568,0
1569,2
1570,2
1571,1
1572,7
1573,2
1574,8
1575,5
1576,2
1577,5
1578,5
1579,1
1580,0
1581,0
1582,2
1583,2
1584,6
1585,0
1586,8
1587,2
1588,5
1589,0
1590,0
1591,5
1592,2
1593,2
1594,8
1595,0
1596,8
1597,0
1598,0
1599,2
1600,6
1601,4
1602,8
1603,5
1604,2
1605,2
1606,8
1607,2
1608,7
1609,2
1610,0
1611,8
1612,2
1613,1
1614,5
1615,0
1616,2
1617,0
1618,2
1619,0
1620,4
1621,0
1622,2
1623,2
1624,2
1625,7
1626,8
1627,0
1628,0
1629,2
1630,2
1631,8
1632,0
1633,5
1634,2
1635,4
1636,7
1637,5
1638,5
1639,5
1640,1
1641,5
1642,0
1643,0
1644,2
1645,2
1646,8
1647,2
1648,0
1649,2
1650,5
1651,2
1652,2
1653,2
1654,6
1655,0
1656,8
1657,8
1658,6
1659,6
1660,6
1661,2
1662,0
1663,5
1664,2
1665,2
1666,2
1667,1
1668,8
1669,8
1670,2
1671,0
1672,0
1673,1
1674,0
1675,5
1676,1
1677,2
1678,5
1679,2
1680,2
1681,2
1682,8
1683,0
1684,0
1685,5
1686,6
1687,0
1688,8
1689,5
1690,5
1691,1
1692,2
1693,4
1694,5
1695,2
1696,6
1697,0
1698,0
1699,8
1700,5
1701,1
1702,2
1703,8
1704,1
1705,2
1706,2
1707,2
1708,0
1709,1
1710,2
1711,8
1712,2
1713,5
1714,0
1715,5
1716,2
1717,2
1718,8
1719,2
1720,5
1721,8
1722,2
1723,2
1724,2
1725,5
1726,1
1727,0
1728,2
1729,1
1730,0
1731,5
1732,0
1733,2
1734,2
1735,1
1736,0
1737,5
1738,0
1739,0
1740,0
1741,0
1742,5
1743,2
1744,0
1745,5
1746,2
1747,4
1748,5
1749,2
1750,1
1751,2
1752,5
1753,7
1754,6
1755,2
1756,5
1757,2
1758,5
1759,5
1760,2
1761,0
1762,2
1763,6
1764,2
1765,2
1766,6
1767,2
1768,0
1769,5
1770,2
1771,1
1772,5
1773,2
1774,4
1775,1
1776,2
1777,0
1778,1
1779,2
1780,0
1781,4
1782,0
1783,6
1784,2
1785,4
1786,0
1787,1
1788,2
1789,0
1790,0
1791,5
1792,0
1793,5
1794,0
1795,0
1796,1
1797,2
1798,2
1799,8
1800,8
1801,0
1802,2
1803,2
1804,8
1805,8
1806,8
1807,1
1808,4
1809,0
1810,2
1811,0
1812,2
1813,2
1814,4
1815,8
1816,2
1817,2
1818,0
1819,8
1820,6
1821,4
1822,1
1823,8
1824,1
1825,0
1826,5
1827,0
1828,6
1829,0
1830,8
1831,2
1832,2
1833,1
1834,0
1835,2
1836,1
1837,2
1838,0
1839,5
1840,6
1841,8
1842,8
1843,0
1844,2
1845,8
1846,0
1847,1
1848,2
1849,0
1850,1
1851,2
1852,1
1853,4
1854,8
1855,0
1856,0
1857,2
1858,8
1859,1
1860,2
1861,2
1862,0
1863,8
1864,2
1865,0
1866,2
1867,2
1868,5
1869,0
1870,2
1871,2
1872,0
1873,0
1874,6
1875,1
1876,0
1877,8
1878,2
1879,0
1880,5
1881,5
1882,2
1883,0
1884,0
1885,4
1886,8
1887,0
1888,2
1889,8
1890,2
1891,2
1892,2
1893,2
1894,5
1895,2
1896,0
1897,1
1898,2
1899,2
1900,5
1901,0
1902,2
1903,2
1904,0
1905,0
1906,2
1907,2
1908,5
1909,0
1910,2
1911,5
1912,2
1913,2
1914,5
1915,1
1916,8
1917,2
1918,2
1919,0
1920,0
1921,8
1922,2
1923,0
1924,2
1925,1
1926,2
1927,2
1928,2
1929,2
1930,0
1931,0
1932,0
1933,8
1934,5
1935,0
1936,2
1937,0
1938,6
1939,6
1940,0
1941,0
1942,5
1943,0
1944,0
1945,2
1946,0
1947,2
1948,1
1949,0
1950,0
1951,1
1952,5
1953,5
1954,2
1955,5
1956,0
1957,2
1958,2
1959,5
1960,8
1961,5
1962,7
1963,5
1964,2
1965,2
1966,1
1967,8
1968,8
1969,0
1970,0
1971,5
1972,8
1973,0
1974,5
1975,0
1976,1
1977,2
1978,6
1979,0
1980,6
1981,2
1982,0
1983,4
1984,2
1985,2
1986,4
1987,8
1988,5
1989,7
1990,2
1991,0
1992,1
1993,5
1994,8
1995,1
1996,0
1997,2
1998,6
1999,0
2000,0
2001,5
2002,8
2003,0
2004,2
2005,2
2006,0
2007,8
2008,8
2009,5
2010,4
2011,6
2012,2
2013,1
2014,5
2015,0
2016,8
2017,2
2018,1
2019,2
2020,0
2021,1
2022,7
2023,0
2024,0
2025,2
2026,8
2027,2
2028,4
2029,8
2030,5
2031,5
2032,4
2033,2
2034,4
2035,5
2036,2
2037,2
2038,0
2039,0
2040,5
2041,1
2042,0
2043,2
2044,0
2045,8
2046,8
2047,2
2048,0
2049,0
2050,5
2051,5
2052,0
2053,5
2054,8
2055,4
2056,2
2057,1
2058,1
2059,2
2060,0
2061,7
2062,0
2063,2
2064,1
2065,0
2066,8
2067,8
2068,1
2069,0
2070,0
2071,5
2072,2
2073,2
2074,8
2075,0
2076,0
2077,1
2078,0
2079,8
2080,5
2081,5
2082,4
2083,0
2084,5
2085,1
2086,0
2087,2
2088,2
2089,2
2090,0
2091,5
2092,2
2093,8
2094,0
2095,0
2096,1
2097,2
2098,5
2099,0
2100,4
2101,0
2102,0
2103,8
2104,8
2105,5
2106,4
2107,8
2108,0
2109,2
2110,2
2111,0
2112,2
2113,2
2114,4
2115,1
2116,4
2117,5
2118,5
2119,1
2120,5
2121,4
2122,2
2123,5
2124,0
2125,1
2126,0
2127,0
2128,5
2129,5
2130,2
2131,0
2132,0
2133,2
2134,0
2135,0
2136,0
2137,2
2138,5
2139,5
2140,0
2141,2
2142,2
2143,2
2144,1
2145,0
2146,1
2147,0
2148,2
2149,7
2150,0
2151,0
2152,8
2153,1
2154,1
2155,6
2156,5
2157,1
2158,2
2159,8
2160,2
2161,8
2162,0
2163,2
2164,0
2165,2
2166,2
2167,2
2168,5
2169,2
2170,8
2171,2
2172,0
2173,2
2174,2
2175,5
2176,0
2177,0
2178,2
2179,2
2180,1
2181,1
2182,5
2183,1
2184,1
2185,1
2186,0
2187,2
2188,8
2189,0
2190,5
2191,1
2192,1
2193,2
2194,2
2195,2
2196,2
2197,0
2198,2
2199,6
2200,2
2201,0
2202,2
2203,5
2204,5
2205,4
2206,2
2207,2
2208,2
2209,2
2210,1
2211,5
2212,2
2213,1
2214,0
2215,1
2216,6
2217,2
2218,5
2219,0
2220,2
2221,0
2222,2
2223,0
2224,2
2225,0
2226,0
2227,2
2228,5
2229,8
2230,5
2231,0
2232,8
2233,8
2234,8
2235,8
2236,0
2237,6
2238,8
2239,6
2240,4
2241,6
2242,6
2243,8
2244,0
2245,0
2246,2
2247,0
2248,0
2249,2
2250,2
2251,4
2252,0
2253,6
2254,0
2255,5
2256,0
2257,2
2258,8
2259,1
2260,4
2261,2
2262,1
2263,0
2264,2
2265,0
2266,5
2267,5
2268,0
2269,2
2270,5
2271,0
2272,6
2273,4
2274,0
2275,1
2276,0
2277,5
2278,2
2279,2
2280,0
2281,2
2282,1
2283,2
2284,5
2285,6
2286,1
2287,5
2288,5
2289,2
2290,1
2291,2
2292,0
2293,6
2294,0
2295,4
2296,2
2297,1
2298,0
2299,2
2300,2
2301,5
2302,0
2303,6
2304,5
2305,2
2306,7
2307,6
2308,0
2309,1
2310,5
2311,1
2312,0
2313,1
2314,2
2315,1
2316,0
2317,2
2318,0
2319,8
2320,5
2321,0
2322,2
2323,0
2324,6
2325,2
2326,2
2327,5
2328,2
2329,2
2330,0
2331,3
2332,8
2333,2
2334,2
2335,8
2336,5
2337,2
2338,5
2339,8
2340,5
2341,8
2342,2
2343,1
2344,6
2345,0
2346,8
2347,0
2348,1
2349,6
2350,2
2351,1
2352,2
2353,2
2354,2
2355,0
2356,0
2357,0
2358,2
2359,2
2360,0
2361,0
2362,0
2363,5
2364,5
2365,2
2366,2
2367,0
2368,0
2369,0
2370,5
2371,2
2372,2
2373,5
2374,2
2375,2
2376,5
2377,7
2378,2
2379,2
2380,4
2381,0
2382,0
2383,2
2384,0
2385,0
2386,0
2387,1
2388,0
2389,0
2390,5
2391,2
2392,2
2393,5
2394,2
2395,1
2396,2
2397,6
2398,0
2399,8
2400,1
2401,2
2402,5
2403,0
2404,5
2405,8
2406,5
2407,5
2408,0
2409,0
2410,1
2411,2
2412,0
2413,0
2414,2
2415,2
2416,2
2417,5
2418,2
2419,0
2420,0
2421,2
2422,5
2423,2
2424,5
2425,6
2426,2
2427,0
2428,2
2429,8
2430,0
2431,8
2432,2
2433,1
2434,1
2435,7
2436,5
2437,2
2438,2
2439,0
2440,0
2441,2
2442,0
2443,8
2444,0
2445,0
2446,8
2447,1
2448,5
2449,0
2450,8
2451,0
2452,2
2453,0
2454,0
2455,5
2456,1
2457,2
2458,2
2459,2
2460,5
2461,2
2462,0
2463,0
2464,2
2465,2
2466,6
2467,0
2468,2
2469,1
2470,0
2471,0
2472,8
2473,5
2474,0
2475,5
2476,0
2477,0
2478,1
2479,1
2480,0
2481,1
2482,0
2483,7
2484,2
2485,0
2486,2
2487,0
2488,8
2489,5
2490,2
2491,2
2492,0
2493,2
2494,0
2495,2
2496,4
2497,1
2498,5
2499,2
2500,0
2501,2
2502,5
2503,5
2504,1
2505,1
2506,5
2507,8
2508,0
2509,1
2510,1
2511,8
2512,5
2513,0
2514,5
2515,2
2516,2
2517,5
2518,5
2519,8
2520,8
2521,2
2522,0
2523,2
2524,1
2525,1
2526,4
2527,5
2528,8
2529,4
2530,2
2531,2
2532,2
2533,0
2534,2
2535,1
2536,8
2537,0
2538,5
2539,6
2540,0
2541,8
2542,6
2543,2
2544,8
2545,1
2546,2
2547,0
2548,2
2549,1
2550,5
2551,5
2552,5
2553,5
2554,1
2555,2
2556,8
2557,5
2558,2
2559,5
2560,5
2561,0
2562,2
2563,0
2564,4
2565,0
2566,0
2567,1
2568,2
2569,0
2570,2
2571,1
2572,2
2573,7
2574,8
2575,8
2576,2
2577,5
2578,7
2579,5
2580,0
2581,5
2582,2
2583,6
2584,8
2585,0
2586,2
2587,2
2588,7
2589,2
2590,7
2591,5
2592,0
2593,1
2594,5
2595,0
2596,5
2597,0
2598,1
2599,2
2600,2
2601,2
2602,0
2603,7
2604,2
2605,2
2606,2
2607,8
2608,1
2609,8
2610,2
2611,0
2612,0
2613,4
2614,5
2615,0
2616,0
2617,2
2618,0
2619,2
2620,6
2621,8
2622,0
2623,0
2624,0
2625,2
2626,2
2627,5
2628,0
2629,8
2630,0
2631,2
2632,2
2633,2
2634,2
2635,2
2636,8
2637,6
2638,1
2639,0
2640,8
2641,8
2642,5
2643,0
2644,2
2645,6
2646,2
2647,1
2648,0
2649,5
2650,0
2651,8
2652,5
2653,2
2654,2
2655,0
2656,0
2657,5
2658,5
2659,8
2660,8
2661,2
2662,0
2663,1
2664,2
2665,1
2666,1
2667,8
2668,1
2669,6
2670,0
2671,6
2672,2
2673,5
2674,8
2675,1
2676,5
2677,2
2678,4
2679,8
2680,2
2681,0
2682,5
2683,2
2684,2
2685,2
2686,5
2687,5
2688,1
2689,0
2690,1
2691,1
2692,2
2693,2
2694,1
2695,2
2696,1
2697,2
2698,5
2699,0
2700,8
2701,0
2702,0
2703,8
2704,4
2705,2
2706,6
2707,6
2708,5
2709,6
2710,2
2711,5
2712,0
2713,5
2714,5
2715,8
2716,5
2717,0
2718,0
2719,1
2720,0
2721,2
2722,1
2723,0
2724,8
2725,5
2726,0
2727,2
2728,5
2729,2
2730,5
2731,5
2732,1
2733,0
2734,5
2735,0
2736,5
2737,2
2738,0
2739,4
2740,4
2741,5
2742,6
2743,2
2744,0
2745,2
2746,0
2747,5
2748,0
2749,1
2750,2
2751,0
2752,5
2753,2
2754,5
2755,0
2756,6
2757,2
2758,8
2759,2
2760,2
2761,5
2762,2
2763,5
2764,0
2765,4
2766,8
2767,2
2768,5
2769,0
2770,1
2771,5
2772,5
2773,0
2774,8
2775,2
2776,0
2777,8
2778,0
2779,8
2780,0
2781,4
2782,2
2783,4
2784,2
2785,8
2786,2
2787,2
2788,8
2789,0
2790,7
2791,5
2792,0
2793,6
2794,2
2795,7
2796,2
2797,0
2798,5
2799,5
2800,2
2801,0
2802,8
2803,0
2804,8
2805,4
2806,2
2807,5
2808,8
2809,8
2810,2
2811,2
2812,2
2813,2
2814,8
2815,2
2816,1
2817,6
2818,5
2819,0
2820,2
2821,5
2822,4
2823,1
2824,5
2825,0
2826,5
2827,4
2828,0
2829,2
2830,0
2831,2
2832,2
2833,5
2834,0
2835,0
2836,2
2837,2
2838,4
2839,0
2840,2
2841,0
2842,2
2843,5
2844,2
2845,0
2846,0
2847,0
2848,2
2849,0
2850,8
2851,7
2852,5
2853,2
2854,2
2855,4
2856,2
2857,2
2858,0
2859,2
2860,0
2861,7
2862,0
2863,0
2864,2
2865,0
2866,2
2867,5
2868,1
2869,1
2870,6
2871,0
2872,5
2873,2
2874,8
2875,5
2876,8
2877,2
2878,8
2879,2
2880,0
2881,2
2882,2
2883,0
2884,8
2885,7
2886,8
2887,2
2888,2
2889,5
2890,5
2891,7
2892,5
2893,0
2894,4
2895,5
2896,2
2897,8
2898,2
2899,5
2900,2
2901,0
2902,0
2903,0
2904,2
2905,5
2906,2
2907,6
2908,0
2909,0
2910,2
2911,2
2912,0
2913,5
2914,2
2915,5
2916,2
2917,2
2918,5
2919,1
2920,8
2921,0
2922,0
2923,1
2924,1
2925,5
2926,6
2927,2
2928,6
2929,2
2930,2
2931,8
2932,2
2933,2
2934,5
2935,0
2936,4
2937,5
2938,1
2939,0
2940,0
2941,2
2942,1
2943,2
2944,1
2945,6
2946,2
2947,5
2948,6
2949,0
2950,2
2951,0
2952,2
2953,5
2954,8
2955,1
2956,1
2957,0
2958,8
2959,2
2960,1
2961,0
2962,2
2963,8
2964,2
2965,2
2966,2
2967,6
2968,1
2969,0
2970,6
2971,1
2972,4
2973,0
2974,8
2975,0
2976,4
2977,0
2978,1
2979,0
2980,5
2981,5
2982,0
2983,8
2984,2
2985,0
2986,8
2987,5
2988,7
2989,0
2990,0
2991,6
2992,1
2993,5
2994,5
2995,5
2996,5
2997,2
