ID,label
1895,1
1896,7
1897,1
1898,3
1899,2
1900,5
1901,7
1902,3
1903,3
1904,7
1905,7
1906,2
1907,3
1908,6
1909,7
1910,3
1911,5
1912,3
1913,3
1914,3
1915,7
1916,7
1917,1
1918,4
1919,4
1920,1
1921,8
1922,3
1923,7
1924,6
1925,1
1926,3
1927,5
1928,6
1929,3
1930,7
1931,7
1932,0
1933,7
1934,5
1935,7
1936,6
1937,0
1938,4
1939,8
1940,6
1941,7
1942,0
1943,7
1944,7
1945,3
1946,7
1947,4
1948,7
1949,7
1950,7
1951,1
1952,2
1953,1
1954,2
1955,5
1956,7
1957,3
1958,2
1959,5
1960,7
1961,5
1962,7
1963,5
1964,3
1965,3
1966,7
1967,7
1968,7
1969,1
1970,1
1971,3
1972,7
1973,7
1974,1
1975,7
1976,7
1977,2
1978,6
1979,8
1980,4
1981,3
1982,7
1983,6
1984,3
1985,2
1986,3
1987,7
1988,1
1989,7
1990,2
1991,1
1992,1
1993,5
1994,7
1995,7
1996,1
1997,3
1998,8
1999,7
2000,7
2001,7
2002,8
2003,1
2004,3
2005,1
2006,7
2007,7
2008,7
2009,5
2010,8
2011,0
2012,3
2013,7
2014,5
2015,8
2016,7
2017,3
2018,1
2019,3
2020,4
2021,1
2022,7
2023,1
2024,1
2025,2
2026,6
2027,3
2028,0
2029,4
2030,3
2031,3
2032,7
2033,3
2034,8
2035,5
2036,3
2037,3
2038,7
2039,7
2040,5
2041,1
2042,0
2043,3
2044,7
2045,7
2046,7
2047,2
2048,7
2049,4
2050,2
2051,6
2052,7
2053,6
2054,1
2055,4
2056,4
2057,1
2058,1
2059,6
2060,8
2061,7
2062,7
2063,2
2064,7
2065,7
2066,7
2067,8
2068,7
2069,0
2070,4
2071,1
2072,3
2073,3
2074,7
2075,0
2076,4
2077,1
2078,7
2079,4
2080,4
2081,1
2082,3
2083,0
2084,5
2085,1
2086,0
2087,3
2088,3
2089,3
2090,7
2091,5
2092,2
2093,6
2094,0
2095,0
2096,2
2097,3
2098,5
2099,8
2100,6
2101,7
2102,0
2103,7
2104,1
2105,5
2106,2
2107,3
2108,7
2109,3
2110,3
2111,7
2112,3
2113,4
2114,4
2115,1
2116,5
2117,5
2118,7
2119,1
2120,6
2121,6
2122,3
2123,1
2124,1
2125,8
2126,7
2127,7
2128,2
2129,7
2130,2
2131,8
2132,7
2133,3
2134,7
2135,1
2136,7
2137,3
2138,1
2139,8
2140,0
2141,2
2142,2
2143,3
2144,7
2145,7
2146,1
2147,8
2148,6
2149,7
2150,7
2151,7
2152,7
2153,1
2154,1
2155,6
2156,3
2157,7
2158,2
2159,1
2160,2
2161,8
2162,7
2163,4
2164,7
2165,4
2166,3
2167,3
2168,1
2169,3
2170,8
2171,1
2172,7
2173,2
2174,3
2175,0
2176,7
2177,7
2178,3
2179,8
2180,1
2181,1
2182,1
2183,1
2184,1
2185,1
2186,7
2187,2
2188,8
2189,1
2190,5
2191,7
2192,1
2193,6
2194,4
2195,2
2196,3
2197,7
2198,4
2199,6
2200,2
2201,7
2202,4
2203,1
2204,1
2205,4
2206,3
2207,4
2208,1
2209,3
2210,7
2211,2
2212,6
2213,1
2214,7
2215,1
2216,6
2217,5
2218,4
2219,4
2220,2
2221,8
2222,4
2223,7
2224,8
2225,1
2226,7
2227,3
2228,3
2229,7
2230,1
2231,0
2232,7
2233,7
2234,7
2235,7
2236,8
2237,6
2238,8
2239,0
2240,4
2241,7
2242,1
2243,7
2244,8
2245,7
2246,3
2247,4
2248,7
2249,7
2250,7
2251,2
2252,7
2253,4
2254,1
2255,5
2256,7
2257,2
2258,8
2259,1
2260,1
2261,2
2262,4
2263,8
2264,1
2265,6
2266,5
2267,5
2268,7
2269,2
2270,1
2271,4
2272,0
2273,3
2274,7
2275,1
2276,7
2277,1
2278,3
2279,3
2280,1
2281,3
2282,1
2283,3
2284,3
2285,4
2286,7
2287,5
2288,8
2289,3
2290,1
2291,2
2292,6
2293,2
2294,4
2295,2
2296,3
2297,7
2298,8
2299,2
2300,2
2301,1
2302,7
2303,6
2304,1
2305,2
2306,7
2307,0
2308,7
2309,1
2310,1
2311,7
2312,0
2313,7
2314,0
2315,1
2316,6
2317,3
2318,6
2319,7
2320,5
2321,7
2322,3
2323,7
2324,6
2325,2
2326,4
2327,3
2328,2
2329,3
2330,0
2331,5
2332,8
2333,3
2334,4
2335,7
2336,1
2337,2
2338,2
2339,7
2340,5
2341,7
2342,1
2343,7
2344,6
2345,8
2346,7
2347,8
2348,1
2349,6
2350,3
2351,1
2352,5
2353,4
2354,3
2355,1
2356,7
2357,0
2358,3
2359,3
2360,7
2361,7
2362,6
2363,5
2364,5
2365,3
2366,3
2367,7
2368,6
2369,7
2370,5
2371,1
2372,2
2373,5
2374,3
2375,3
2376,1
2377,7
2378,4
2379,2
2380,2
2381,7
2382,7
2383,2
2384,4
2385,4
2386,1
2387,1
2388,7
2389,0
2390,5
2391,3
2392,3
2393,0
2394,2
2395,7
2396,3
2397,7
2398,0
2399,8
2400,1
2401,4
2402,5
2403,6
2404,1
2405,7
2406,1
2407,5
2408,2
2409,0
2410,7
2411,6
2412,7
2413,8
2414,3
2415,6
2416,4
2417,0
2418,5
2419,7
2420,8
2421,4
2422,5
2423,3
2424,5
2425,6
2426,2
2427,6
2428,6
2429,5
2430,8
2431,4
2432,2
2433,1
2434,7
2435,7
2436,1
2437,3
2438,2
2439,0
2440,0
2441,1
2442,6
2443,0
2444,7
2445,7
2446,7
2447,1
2448,5
2449,7
2450,7
2451,8
2452,3
2453,7
2454,4
2455,1
2456,1
2457,2
2458,3
2459,7
2460,6
2461,3
2462,7
2463,0
2464,3
2465,5
2466,1
2467,4
2468,3
2469,7
2470,7
2471,0
2472,7
2473,3
2474,7
2475,3
2476,7
2477,6
2478,1
2479,7
2480,0
2481,1
2482,7
2483,7
2484,3
2485,2
2486,2
2487,6
2488,7
2489,2
2490,4
2491,2
2492,6
2493,2
2494,0
2495,3
2496,4
2497,5
2498,1
2499,3
2500,7
2501,2
2502,1
2503,2
2504,1
2505,1
2506,1
2507,7
2508,0
2509,7
2510,1
2511,8
2512,5
2513,0
2514,1
2515,2
2516,2
2517,1
2518,1
2519,8
2520,1
2521,3
2522,0
2523,3
2524,1
2525,2
2526,4
2527,3
2528,8
2529,4
2530,3
2531,4
2532,6
2533,0
2534,2
2535,7
2536,6
2537,7
2538,5
2539,3
2540,7
2541,5
2542,6
2543,3
2544,1
2545,7
2546,5
2547,7
2548,2
2549,1
2550,5
2551,1
2552,5
2553,1
2554,1
2555,2
2556,8
2557,3
2558,4
2559,1
2560,1
2561,6
2562,3
2563,7
2564,4
2565,7
2566,7
2567,1
2568,2
2569,7
2570,8
2571,1
2572,3
2573,7
2574,7
2575,8
2576,3
2577,0
2578,1
2579,1
2580,6
2581,1
2582,2
2583,7
2584,8
2585,7
2586,8
2587,2
2588,7
2589,3
2590,7
2591,6
2592,8
2593,1
2594,6
2595,0
2596,7
2597,0
2598,7
2599,7
2600,6
2601,6
2602,7
2603,7
2604,6
2605,2
2606,1
2607,8
2608,7
2609,3
2610,6
2611,0
2612,6
2613,7
2614,1
2615,4
2616,0
2617,3
2618,0
2619,3
2620,7
2621,8
2622,0
2623,4
2624,3
2625,3
2626,7
2627,3
2628,0
2629,5
2630,1
2631,3
2632,2
2633,3
2634,3
2635,3
2636,7
2637,1
2638,1
2639,1
2640,8
2641,4
2642,2
2643,7
2644,3
2645,6
2646,4
2647,7
2648,7
2649,1
2650,1
2651,4
2652,1
2653,3
2654,3
2655,0
2656,8
2657,5
2658,1
2659,2
2660,8
2661,3
2662,7
2663,1
2664,3
2665,7
2666,7
2667,7
2668,1
2669,5
2670,0
2671,6
2672,2
2673,5
2674,7
2675,1
2676,1
2677,3
2678,3
2679,7
2680,1
2681,0
2682,5
2683,4
2684,2
2685,3
2686,5
2687,6
2688,1
2689,7
2690,1
2691,1
2692,4
2693,3
2694,1
2695,3
2696,1
2697,3
2698,3
2699,0
2700,7
2701,4
2702,7
2703,7
2704,4
2705,2
2706,6
2707,6
2708,1
2709,4
2710,5
2711,3
2712,7
2713,1
2714,6
2715,7
2716,1
2717,7
2718,7
2719,4
2720,0
2721,2
2722,7
2723,7
2724,7
2725,0
2726,7
2727,1
2728,8
2729,3
2730,1
2731,5
2732,7
2733,0
2734,5
2735,7
2736,5
2737,3
2738,8
2739,4
2740,5
2741,3
2742,4
2743,2
2744,5
2745,3
2746,8
2747,2
2748,0
2749,1
2750,6
2751,7
2752,1
2753,0
2754,5
2755,0
2756,1
2757,4
2758,7
2759,5
2760,3
2761,1
2762,7
2763,6
2764,7
2765,6
2766,7
2767,3
2768,5
2769,8
2770,1
2771,5
2772,5
2773,2
2774,8
2775,2
2776,0
2777,8
2778,7
2779,7
2780,7
2781,7
2782,3
2783,7
2784,2
2785,7
2786,3
2787,3
2788,4
2789,4
2790,7
2791,4
2792,4
2793,4
2794,3
2795,7
2796,8
2797,6
2798,5
2799,5
2800,2
2801,7
2802,7
2803,8
2804,7
2805,0
2806,3
2807,6
2808,7
2809,7
2810,7
2811,2
2812,3
2813,2
2814,8
2815,2
2816,1
2817,7
2818,2
2819,8
2820,0
2821,1
2822,0
2823,1
2824,3
2825,0
2826,5
2827,8
2828,7
2829,3
2830,8
2831,2
2832,3
2833,5
2834,7
2835,7
2836,2
2837,4
2838,7
2839,4
2840,2
2841,0
2842,2
2843,1
2844,3
2845,7
2846,0
2847,7
2848,3
2849,7
2850,7
2851,7
2852,5
2853,3
2854,2
2855,7
2856,3
2857,2
2858,0
2859,6
2860,7
2861,7
2862,0
2863,6
2864,3
2865,4
2866,6
2867,4
2868,7
2869,7
2870,7
2871,0
2872,3
2873,3
2874,7
2875,5
2876,4
2877,2
2878,7
2879,3
2880,0
2881,3
2882,3
2883,7
2884,8
2885,7
2886,7
2887,4
2888,3
2889,1
2890,2
2891,7
2892,5
2893,8
2894,7
2895,1
2896,3
2897,7
2898,8
2899,0
2900,3
2901,0
2902,4
2903,7
2904,4
2905,5
2906,3
2907,0
2908,0
2909,1
2910,3
2911,3
2912,6
2913,1
2914,1
2915,3
2916,3
2917,3
2918,5
2919,1
2920,8
2921,0
2922,7
2923,1
2924,1
2925,1
2926,7
2927,6
2928,7
2929,6
2930,2
2931,7
2932,3
2933,3
2934,1
2935,7
2936,4
2937,5
2938,1
2939,7
2940,0
2941,2
2942,1
2943,3
2944,7
2945,7
2946,3
2947,1
2948,5
2949,1
2950,4
2951,7
2952,2
2953,3
2954,6
2955,1
2956,1
2957,2
2958,1
2959,3
2960,7
2961,7
2962,2
2963,6
2964,3
2965,1
2966,2
2967,4
2968,7
2969,7
2970,4
2971,7
2972,6
2973,6
2974,7
2975,7
2976,4
2977,4
2978,1
2979,7
2980,2
2981,2
2982,4
2983,7
2984,2
2985,7
2986,7
2987,3
2988,7
2989,7
2990,7
2991,7
2992,1
2993,5
2994,1
2995,3
2996,2
2997,2
